x,y
1.551879699248120414e-01,3.217836582394152378e-01
1.555889724310776934e-01,3.221314490055378066e-01
1.559899749373433731e-01,3.224795678230132356e-01
1.563909774436090250e-01,3.228280151562090139e-01
1.567919799498747047e-01,3.231767914703694844e-01
1.571929824561403566e-01,3.235258972316177317e-01
1.575939849624060085e-01,3.238753329069578579e-01
1.579949874686716882e-01,3.242250989642773140e-01
1.583959899749373401e-01,3.245751958723484543e-01
1.587969924812030198e-01,3.249256241008312007e-01
1.591979949874686717e-01,3.252763841202742645e-01
1.595989974937343514e-01,3.256274764021184209e-01
1.600000000000000033e-01,3.259789014186976752e-01
