x,y
1.271177944862155462e-01,4.560213844847483267e-01
1.275187969924811981e-01,4.571520505156855263e-01
1.279197994987468778e-01,4.582855199363694565e-01
1.283208020050125298e-01,4.594217996975651364e-01
1.287218045112782094e-01,4.605608967672716880e-01
1.291228070175438614e-01,4.617028181307645807e-01
1.295238095238095410e-01,4.628475707906388181e-01
1.299248120300751930e-01,4.639951617668516826e-01
1.303258145363408449e-01,4.651455980967658110e-01
1.307268170426065246e-01,4.662988868351925498e-01
1.311278195488721765e-01,4.674550350544346422e-01
1.315288220551378562e-01,4.686140498443305824e-01
1.319298245614035081e-01,4.697759383122969146e-01
1.323308270676691878e-01,4.709407075833730860e-01
1.327318295739348397e-01,4.721083648002635802e-01
1.331328320802005194e-01,4.732789171233836023e-01
1.335338345864661713e-01,4.744523717309011013e-01
1.339348370927318232e-01,4.756287358187822889e-01
1.343358395989975029e-01,4.768080166008349385e-01
1.347368421052631549e-01,4.779902213087529050e-01
1.351378446115288345e-01,4.791753571921603116e-01
1.355388471177944865e-01,4.803634315186560144e-01
1.359398496240601661e-01,4.815544515738586773e-01
1.363408521303258181e-01,4.827484246614505148e-01
1.367418546365914978e-01,4.839453581032229224e-01
1.371428571428571497e-01,4.851452592391210517e-01
1.375438596491228016e-01,4.863481354272884971e-01
1.379448621553884813e-01,4.875539940441133702e-01
1.383458646616541332e-01,4.887628424842721531e-01
1.387468671679198129e-01,4.899746881607763282e-01
1.391478696741854648e-01,4.911895385050171758e-01
1.395488721804511445e-01,4.924074009668112928e-01
1.399498746867167964e-01,4.936282830144466671e-01
1.403508771929824483e-01,4.948521921347280861e-01
1.407518796992481280e-01,4.960791358330237655e-01
1.411528822055137800e-01,4.973091216333098696e-01
1.415538847117794596e-01,4.985421570782186396e-01
1.419548872180451116e-01,4.997782497290826909e-01
1.423558897243107912e-01,5.010174071659833084e-01
1.427568922305764432e-01,5.022596369877949662e-01
1.431578947368421229e-01,5.035049468122336780e-01
1.435588972431077748e-01,5.047533442759023492e-01
1.439598997493734267e-01,5.060048370343385171e-01
1.443609022556391064e-01,5.072594327620610910e-01
1.447619047619047583e-01,5.085171391526168705e-01
1.451629072681704380e-01,5.097779639186282852e-01
1.455639097744360899e-01,5.110419147918410232e-01
1.459649122807017696e-01,5.123089995231703275e-01
1.463659147869674215e-01,5.135792258827492907e-01
1.467669172932331012e-01,5.148526016599770383e-01
1.471679197994987531e-01,5.161291346635648036e-01
1.475689223057644051e-01,5.174088327215856653e-01
1.479699248120300847e-01,5.186917036815213988e-01
1.483709273182957367e-01,5.199777554103109933e-01
1.487719298245614163e-01,5.212669957943990573e-01
1.491729323308270683e-01,5.225594327397834471e-01
1.495739348370927480e-01,5.238550741720647830e-01
1.499749373433583999e-01,5.251539280364939666e-01
1.503759398496240796e-01,5.264560022980224741e-01
1.507769423558897315e-01,5.277613049413489854e-01
1.511779448621553834e-01,5.290698439709704548e-01
1.515789473684210631e-01,5.303816274112298501e-01
1.519799498746867150e-01,5.316966633063657799e-01
1.523809523809523947e-01,5.330149597205623424e-01
1.527819548872180466e-01,5.343365247379975314e-01
1.531829573934837263e-01,5.356613664628937510e-01
1.535839598997493782e-01,5.369894930195667770e-01
1.539849624060150579e-01,5.383209125524763827e-01
1.543859649122807098e-01,5.396556332262751887e-01
1.547869674185463618e-01,5.409936632258601774e-01
1.551879699248120414e-01,5.423350107564215428e-01
1.555889724310776934e-01,5.436796840434936495e-01
1.559899749373433731e-01,5.450276913330053263e-01
1.563909774436090250e-01,5.463790408913306029e-01
1.567919799498747047e-01,5.477337410053393363e-01
1.571929824561403566e-01,5.490917999824477258e-01
1.575939849624060085e-01,5.504532261506697166e-01
1.579949874686716882e-01,5.518180278586677368e-01
1.583959899749373401e-01,5.531862134758038785e-01
1.587969924812030198e-01,5.545577913921916346e-01
1.591979949874686717e-01,5.559327700187470800e-01
1.595989974937343514e-01,5.573111577872401634e-01
1.600000000000000033e-01,5.586929631503467775e-01
